Risk_Rank,Observation_ID,Risk_Score,Risk_Score_Pct,Risk_Category,Risk_Band_Order,Priority_Level,Priority_Order,Recommended_Action,Review_Status,Operational_Response,Planning_Response,Evidence_To_Check,Action_Rationale,Decision_Owner,Human_Approval_Required,Human_Review_Flag,Autonomous_Control,Autonomous_Control_Flag
3672,UCI_TEST_01115,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3673,UCI_TEST_01117,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3674,UCI_TEST_01118,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3675,UCI_TEST_01119,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3676,UCI_TEST_01120,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3677,UCI_TEST_01121,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3678,UCI_TEST_01122,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3679,UCI_TEST_01123,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3680,UCI_TEST_01124,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3681,UCI_TEST_01125,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3682,UCI_TEST_01126,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3683,UCI_TEST_01127,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3684,UCI_TEST_01128,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3685,UCI_TEST_01130,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3686,UCI_TEST_01132,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3687,UCI_TEST_01133,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
3688,UCI_TEST_01135,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
